shipment_id,order_id,region_id,promised_hours,planned_distance_km,planned_cost
S000061281,O000061281,1,36,7.01,3872.0
S000061282,O000061282,1,24,25.93,6753.0
S000061283,O000061283,1,24,20.64,6067.0
S000061284,O000061284,1,24,8.36,4307.0
S000061285,O000061285,1,24,27.5,6758.0
S000061286,O000061286,1,24,23.72,5890.0
S000061287,O000061287,1,12,3.95,3641.0
S000061288,O000061288,1,24,23.55,5364.0
S000061289,O000061289,1,24,17.21,4780.0
S000061290,O000061290,1,24,25.19,6094.0
S000061291,O000061291,1,24,17.54,5700.0
S000061292,O000061292,1,12,22.8,6479.0
S000061293,O000061293,1,36,23.73,5563.0
S000061294,O000061294,1,24,22.81,5800.0
S000061295,O000061295,1,24,4.0,3632.0
S000061296,O000061296,1,24,19.47,5545.0
S000061297,O000061297,1,24,25.37,6304.0
S000061298,O000061298,1,24,26.37,6057.0
S000061299,O000061299,1,36,22.06,6122.0
S000061300,O000061300,1,24,10.41,4310.0
S000061301,O000061301,2,24,24.39,6577.0
S000061302,O000061302,2,12,3.15,3610.0
S000061303,O000061303,2,24,22.16,5377.0
S000061304,O000061304,2,24,14.88,5370.0
S000061305,O000061305,2,24,24.94,6260.0
S000061306,O000061306,2,12,15.29,5384.0
S000061307,O000061307,2,24,13.28,5162.0
S000061308,O000061308,2,12,24.04,5908.0
S000061309,O000061309,2,12,10.9,4637.0
S000061310,O000061310,2,36,14.94,4840.0
S000061311,O000061311,2,36,24.01,5951.0
S000061312,O000061312,2,12,2.83,3557.0
S000061313,O000061313,2,36,11.42,4911.0
S000061314,O000061314,2,24,23.74,6133.0
S000061315,O000061315,2,12,24.93,5921.0
S000061316,O000061316,2,24,6.58,4076.0
S000061317,O000061317,2,24,13.84,4711.0
S000061318,O000061318,2,12,11.27,4233.0
S000061319,O000061319,2,24,27.39,6808.0
S000061320,O000061320,2,24,16.89,5690.0
S000061321,O000061321,2,24,12.68,4585.0
S000061322,O000061322,2,24,24.74,6443.0
S000061323,O000061323,2,24,20.56,5704.0
S000061324,O000061324,2,24,20.67,5966.0
S000061325,O000061325,2,36,18.1,5878.0
S000061326,O000061326,2,24,13.13,4925.0
S000061327,O000061327,3,36,5.01,3845.0
S000061328,O000061328,3,24,18.67,4903.0
S000061329,O000061329,3,12,13.07,4660.0
S000061330,O000061330,3,24,14.04,4985.0
S000061331,O000061331,3,36,26.06,6491.0
S000061332,O000061332,3,24,20.89,5890.0
S000061333,O000061333,3,12,22.43,6184.0
S000061334,O000061334,3,36,21.89,5765.0
S000061335,O000061335,3,24,13.53,4567.0
S000061336,O000061336,3,24,16.75,5188.0
S000061337,O000061337,3,24,16.36,4909.0
S000061338,O000061338,3,36,8.64,4430.0
S000061339,O000061339,4,24,18.63,5103.0
S000061340,O000061340,4,36,12.05,4532.0
S000061341,O000061341,4,12,3.88,3746.0
S000061342,O000061342,4,24,27.24,6048.0
S000061343,O000061343,4,24,13.11,5069.0
S000061344,O000061344,4,24,11.42,4607.0
S000061345,O000061345,4,24,18.5,5033.0
S000061346,O000061346,4,36,14.07,4637.0
S000061347,O000061347,4,24,27.42,5866.0
S000061348,O000061348,4,12,3.78,3630.0
S000061349,O000061349,4,24,23.32,5310.0
S000061350,O000061350,4,12,3.04,3582.0
S000061351,O000061351,4,12,7.16,4116.0
S000061352,O000061352,4,12,6.94,4131.0
S000061353,O000061353,4,24,11.19,4616.0
S000061354,O000061354,4,24,24.83,5821.0
S000061355,O000061355,4,24,8.72,4345.0
S000061356,O000061356,4,24,15.63,5157.0
S000061357,O000061357,4,12,14.7,4944.0
S000061358,O000061358,4,12,8.53,4369.0
S000061359,O000061359,4,12,14.31,4635.0
S000061360,O000061360,4,24,24.02,5391.0
S000061361,O000061361,4,24,20.31,5461.0
S000061362,O000061362,4,24,12.48,4437.0
S000061363,O000061363,4,12,9.37,4128.0
S000061364,O000061364,4,36,15.65,4663.0
S000061365,O000061365,4,24,8.23,4028.0
S000061366,O000061366,4,24,6.47,3985.0
S000061367,O000061367,4,24,3.61,3614.0
S000061368,O000061368,4,24,2.77,3480.0
S000061369,O000061369,4,24,27.31,7288.0
S000061370,O000061370,4,24,11.71,4589.0
S000061371,O000061371,4,12,3.45,3641.0
S000061372,O000061372,4,12,17.32,5215.0
S000061373,O000061373,4,24,14.49,4623.0
S000061374,O000061374,4,24,17.15,5495.0
S000061375,O000061375,4,36,16.31,4811.0
S000061376,O000061376,5,36,5.05,3685.0
S000061377,O000061377,5,24,21.59,5176.0
S000061378,O000061378,5,36,12.1,4677.0
S000061379,O000061379,5,12,27.9,7375.0
S000061380,O000061380,5,24,17.57,5463.0
S000061381,O000061381,5,24,15.0,4587.0
S000061382,O000061382,5,24,11.72,4876.0
S000061383,O000061383,5,36,16.24,4861.0
S000061384,O000061384,5,12,14.57,5213.0
S000061385,O000061385,5,24,15.91,4871.0
S000061386,O000061386,5,12,27.24,7045.0
S000061387,O000061387,5,12,12.84,5021.0
S000061388,O000061388,5,24,9.66,4415.0
S000061389,O000061389,5,24,13.35,4889.0
S000061390,O000061390,5,36,3.83,3600.0
S000061391,O000061391,5,36,14.13,5045.0
S000061392,O000061392,5,24,25.98,6532.0
S000061393,O000061393,5,12,7.63,3996.0
S000061394,O000061394,5,12,4.78,3830.0
S000061395,O000061395,5,36,2.91,3564.0
S000061396,O000061396,5,24,18.93,4912.0
S000061397,O000061397,5,24,22.01,6191.0
S000061398,O000061398,5,24,19.62,5574.0
S000061399,O000061399,5,24,18.84,5589.0
S000061400,O000061400,5,24,23.33,6529.0
S000061401,O000061401,5,12,24.26,5595.0
S000061402,O000061402,5,24,11.07,4713.0
S000061403,O000061403,5,24,17.28,5039.0
S000061404,O000061404,5,24,19.28,6064.0
S000061405,O000061405,5,12,11.21,4844.0
S000061406,O000061406,5,36,18.73,5844.0
S000061407,O000061407,6,24,19.32,5887.0
S000061408,O000061408,6,24,2.5,3524.0
S000061409,O000061409,6,36,4.67,3683.0
S000061410,O000061410,6,12,21.24,5162.0
S000061411,O000061411,6,24,4.42,3713.0
S000061412,O000061412,6,24,15.45,5337.0
S000061413,O000061413,6,24,3.63,3685.0
S000061414,O000061414,6,24,23.62,5799.0
S000061415,O000061415,6,24,16.64,5693.0
S000061416,O000061416,6,24,7.7,4162.0
S000061417,O000061417,6,24,24.5,6797.0
S000061418,O000061418,6,24,5.56,3711.0
S000061419,O000061419,6,24,25.64,6650.0
S000061420,O000061420,6,24,27.29,6974.0
S000061421,O000061421,6,36,19.28,5889.0
S000061422,O000061422,6,24,23.88,5484.0
S000061423,O000061423,6,24,23.51,5746.0
S000061424,O000061424,6,24,14.07,4968.0
S000061425,O000061425,7,36,5.61,3891.0
S000061426,O000061426,7,24,4.62,3838.0
S000061427,O000061427,7,36,5.15,3853.0
S000061428,O000061428,7,36,15.58,5188.0
S000061429,O000061429,7,24,3.4,3539.0
S000061430,O000061430,7,24,14.74,4806.0
S000061431,O000061431,7,24,9.81,4127.0
S000061432,O000061432,7,36,24.73,5612.0
S000061433,O000061433,7,36,4.81,3850.0
S000061434,O000061434,7,24,19.84,5854.0
S000061435,O000061435,7,12,4.57,3828.0
S000061436,O000061436,7,24,15.96,4928.0
S000061437,O000061437,7,24,11.02,4522.0
S000061438,O000061438,7,24,16.51,5243.0
S000061439,O000061439,7,12,4.37,3659.0
S000061440,O000061440,7,24,15.25,4886.0
S000061441,O000061441,7,12,15.47,5412.0
S000061442,O000061442,7,24,24.01,5389.0
S000061443,O000061443,7,24,3.93,3613.0
S000061444,O000061444,7,36,5.64,3882.0
S000061445,O000061445,7,12,27.49,6116.0
S000061446,O000061446,7,12,14.93,5189.0
S000061447,O000061447,8,24,20.62,5906.0
S000061448,O000061448,8,24,9.94,4128.0
S000061449,O000061449,8,24,18.57,5129.0
S000061450,O000061450,8,24,13.29,4813.0
S000061451,O000061451,8,36,23.71,5718.0
S000061452,O000061452,8,24,13.57,4507.0
S000061453,O000061453,8,12,19.76,5130.0
S000061454,O000061454,8,12,10.97,4808.0
S000061455,O000061455,8,24,7.72,4210.0
S000061456,O000061456,9,24,8.05,4405.0
S000061457,O000061457,9,24,16.93,5183.0
S000061458,O000061458,9,12,15.02,5195.0
S000061459,O000061459,9,24,20.41,6072.0
S000061460,O000061460,9,12,24.13,5764.0
S000061461,O000061461,9,24,3.44,3527.0
S000061462,O000061462,9,24,22.88,6573.0
S000061463,O000061463,9,24,24.43,5635.0
S000061464,O000061464,9,12,20.63,5977.0
S000061465,O000061465,9,12,19.83,5882.0
S000061466,O000061466,9,24,26.44,7068.0
S000061467,O000061467,9,24,25.19,5703.0
S000061468,O000061468,9,24,11.87,4549.0
S000061469,O000061469,9,12,18.91,5618.0
S000061470,O000061470,9,24,16.15,4880.0
S000061471,O000061471,9,12,5.22,3972.0
S000061472,O000061472,9,12,8.37,4237.0
S000061473,O000061473,9,24,15.37,5133.0
S000061474,O000061474,9,12,14.03,4961.0
S000061475,O000061475,9,24,17.13,5000.0
S000061476,O000061476,9,24,22.83,5835.0
S000061477,O000061477,9,24,22.99,5953.0
S000061478,O000061478,9,24,9.43,4594.0
S000061479,O000061479,9,24,9.27,4427.0
S000061480,O000061480,9,24,18.2,5841.0
S000061481,O000061481,9,24,12.16,4318.0
S000061482,O000061482,9,24,26.98,6460.0
S000061483,O000061483,10,24,18.68,5213.0
S000061484,O000061484,10,24,9.08,4252.0
S000061485,O000061485,10,36,5.19,3950.0
S000061486,O000061486,10,24,20.96,5708.0
S000061487,O000061487,10,12,10.68,4572.0
S000061488,O000061488,10,24,7.38,4137.0
S000061489,O000061489,10,12,8.94,4491.0
S000061490,O000061490,10,24,20.21,5037.0
S000061491,O000061491,10,36,19.28,6030.0
S000061492,O000061492,10,24,5.07,3674.0
S000061493,O000061493,10,24,19.45,5818.0
S000061494,O000061494,10,24,18.22,5095.0
S000061495,O000061495,10,36,22.91,5407.0
S000061496,O000061496,11,24,4.72,3760.0
S000061497,O000061497,11,24,9.44,4142.0
S000061498,O000061498,11,24,22.99,5928.0
S000061499,O000061499,11,24,13.71,5154.0
S000061500,O000061500,11,24,25.68,6457.0
S000061501,O000061501,11,12,20.15,5788.0
S000061502,O000061502,11,36,3.88,3746.0
S000061503,O000061503,11,12,14.01,4661.0
S000061504,O000061504,11,24,10.07,4708.0
S000061505,O000061505,11,24,21.9,6012.0
S000061506,O000061506,11,12,6.32,3859.0
S000061507,O000061507,11,12,25.01,6467.0
S000061508,O000061508,11,24,21.11,5532.0
S000061509,O000061509,11,12,17.44,5333.0
S000061510,O000061510,11,24,16.81,5658.0
S000061511,O000061511,11,36,26.77,7025.0
S000061512,O000061512,11,24,24.52,5503.0
S000061513,O000061513,11,24,26.01,6890.0
S000061514,O000061514,12,24,23.47,6714.0
S000061515,O000061515,12,24,11.44,4635.0
S000061516,O000061516,12,36,6.83,4202.0
S000061517,O000061517,12,12,10.1,4602.0
S000061518,O000061518,12,24,27.02,7247.0
S000061519,O000061519,12,12,27.07,6346.0
S000061520,O000061520,12,12,7.7,4178.0
S000061521,O000061521,12,24,8.27,4058.0
S000061522,O000061522,12,24,19.28,5130.0
S000061523,O000061523,12,12,16.61,5560.0
S000061524,O000061524,12,24,16.89,5416.0
S000061525,O000061525,12,12,25.63,5715.0
S000061526,O000061526,12,24,16.7,5181.0
S000061527,O000061527,12,24,17.3,5419.0
S000061528,O000061528,12,24,19.36,5060.0
S000061529,O000061529,12,24,15.52,5298.0
S000061530,O000061530,12,24,17.33,5417.0
S000061531,O000061531,12,12,21.54,6032.0
S000061532,O000061532,12,24,25.84,6842.0
S000061533,O000061533,12,12,26.27,6538.0
S000061534,O000061534,12,24,19.53,5283.0
S000061535,O000061535,12,24,9.35,4438.0
S000061536,O000061536,13,24,24.61,6160.0
S000061537,O000061537,13,24,20.2,5732.0
S000061538,O000061538,13,36,11.88,4644.0
S000061539,O000061539,13,24,18.5,5598.0
S000061540,O000061540,13,36,13.28,4680.0
S000061541,O000061541,13,12,23.75,6121.0
S000061542,O000061542,13,12,11.08,4722.0
S000061543,O000061543,13,12,13.71,4587.0
S000061544,O000061544,13,24,22.72,6027.0
S000061545,O000061545,13,12,7.61,4207.0
S000061546,O000061546,13,36,16.88,5673.0
S000061547,O000061547,13,24,13.95,5179.0
S000061548,O000061548,13,24,11.87,4468.0
S000061549,O000061549,13,24,5.3,3763.0
S000061550,O000061550,13,24,2.8,3540.0
S000061551,O000061551,13,36,18.15,5656.0
S000061552,O000061552,13,12,16.78,5225.0
S000061553,O000061553,13,12,26.37,5758.0
S000061554,O000061554,13,12,10.18,4211.0
S000061555,O000061555,13,36,3.53,3559.0
S000061556,O000061556,13,24,14.31,5009.0
S000061557,O000061557,13,12,3.57,3605.0
S000061558,O000061558,13,12,9.1,4279.0
S000061559,O000061559,13,24,19.54,5371.0
S000061560,O000061560,13,24,14.16,4997.0
S000061561,O000061561,14,12,10.84,4419.0
S000061562,O000061562,14,24,22.88,5495.0
S000061563,O000061563,14,24,11.08,4678.0
S000061564,O000061564,14,24,6.58,4149.0
S000061565,O000061565,14,24,9.62,4332.0
S000061566,O000061566,14,24,26.79,6276.0
S000061567,O000061567,14,12,8.88,4453.0
S000061568,O000061568,14,36,11.74,4545.0
S000061569,O000061569,14,36,6.96,4197.0
S000061570,O000061570,14,24,19.02,5118.0
S000061571,O000061571,14,12,9.56,4190.0
S000061572,O000061572,14,24,7.84,4039.0
S000061573,O000061573,14,12,17.47,5130.0
S000061574,O000061574,14,24,22.0,5827.0
S000061575,O000061575,14,24,17.59,5264.0
S000061576,O000061576,14,24,15.21,5468.0
S000061577,O000061577,14,24,27.32,6737.0
S000061578,O000061578,14,24,9.77,4219.0
S000061579,O000061579,15,24,14.56,4658.0
S000061580,O000061580,15,12,7.37,3974.0
S000061581,O000061581,15,24,15.33,5102.0
S000061582,O000061582,15,12,14.88,5404.0
S000061583,O000061583,15,24,22.18,5864.0
S000061584,O000061584,15,24,14.15,5248.0
S000061585,O000061585,15,36,6.15,4040.0
S000061586,O000061586,15,24,26.72,6710.0
S000061587,O000061587,15,24,9.33,4295.0
S000061588,O000061588,15,12,8.74,4310.0
S000061589,O000061589,15,12,25.49,6150.0
S000061590,O000061590,15,24,19.39,5014.0
S000061591,O000061591,15,24,25.09,6132.0
S000061592,O000061592,15,24,9.84,4147.0
S000061593,O000061593,15,24,3.84,3592.0
S000061594,O000061594,15,24,13.55,4808.0
S000061595,O000061595,15,24,8.75,4166.0
S000061596,O000061596,15,24,21.12,6290.0
S000061597,O000061597,15,24,7.99,4145.0
S000061598,O000061598,15,24,4.49,3646.0
S000061599,O000061599,15,24,14.56,4879.0
S000061600,O000061600,15,12,9.69,4108.0
S000061601,O000061601,15,12,8.99,4510.0
S000061602,O000061602,15,24,10.52,4205.0
S000061603,O000061603,15,24,10.31,4226.0
S000061604,O000061604,15,24,13.77,5196.0
S000061605,O000061605,15,12,17.21,4844.0
S000061606,O000061606,15,24,16.23,5509.0
S000061607,O000061607,15,24,17.68,5172.0
S000061608,O000061608,15,24,5.78,4010.0
S000061609,O000061609,15,24,4.03,3650.0
S000061610,O000061610,16,36,26.26,7045.0
S000061611,O000061611,16,24,8.19,4395.0
S000061612,O000061612,16,24,23.67,6205.0
S000061613,O000061613,16,24,4.18,3586.0
S000061614,O000061614,16,24,19.74,5113.0
S000061615,O000061615,16,24,17.88,5736.0
S000061616,O000061616,16,12,14.3,4995.0
S000061617,O000061617,16,24,12.03,4895.0
S000061618,O000061618,16,24,24.54,6041.0
S000061619,O000061619,16,12,20.43,5700.0
S000061620,O000061620,16,24,18.99,5404.0
S000061621,O000061621,16,12,26.15,6443.0
S000061622,O000061622,16,24,4.21,3696.0
S000061623,O000061623,16,24,21.6,6176.0
S000061624,O000061624,17,24,27.18,6290.0
S000061625,O000061625,17,24,27.27,6878.0
S000061626,O000061626,17,12,6.92,4155.0
S000061627,O000061627,17,24,23.15,5934.0
S000061628,O000061628,17,24,4.0,3767.0
S000061629,O000061629,17,24,20.15,5522.0
S000061630,O000061630,17,36,18.85,5926.0
S000061631,O000061631,17,24,14.12,4480.0
S000061632,O000061632,17,24,11.28,4512.0
S000061633,O000061633,17,24,8.6,4409.0
S000061634,O000061634,17,24,11.41,4470.0
S000061635,O000061635,17,24,5.03,3804.0
S000061636,O000061636,17,24,10.21,4161.0
S000061637,O000061637,17,24,15.45,4809.0
S000061638,O000061638,17,24,15.63,5352.0
S000061639,O000061639,17,24,17.21,4757.0
S000061640,O000061640,17,24,21.04,5289.0
S000061641,O000061641,17,12,5.47,3765.0
S000061642,O000061642,17,24,24.18,6497.0
S000061643,O000061643,17,24,11.83,4667.0
S000061644,O000061644,18,24,7.38,3875.0
S000061645,O000061645,18,24,7.07,4171.0
S000061646,O000061646,18,24,23.05,6062.0
S000061647,O000061647,18,12,14.69,5386.0
S000061648,O000061648,18,12,9.07,4117.0
S000061649,O000061649,18,24,26.25,7123.0
S000061650,O000061650,18,36,17.45,5286.0
S000061651,O000061651,18,24,18.67,5391.0
S000061652,O000061652,18,24,8.82,4156.0
S000061653,O000061653,18,24,12.69,4841.0
S000061654,O000061654,18,24,10.33,4527.0
S000061655,O000061655,18,12,8.77,4340.0
S000061656,O000061656,18,12,25.42,5750.0
S000061657,O000061657,18,24,5.78,3881.0
S000061658,O000061658,18,24,4.78,3827.0
S000061659,O000061659,18,36,12.19,4448.0
S000061660,O000061660,18,12,19.27,5808.0
S000061661,O000061661,18,36,10.55,4256.0
S000061662,O000061662,18,24,7.66,4019.0
S000061663,O000061663,18,24,3.89,3559.0
S000061664,O000061664,18,36,23.73,6049.0
S000061665,O000061665,18,24,21.28,5267.0
S000061666,O000061666,18,24,18.94,5908.0
S000061667,O000061667,18,12,21.19,5741.0
S000061668,O000061668,18,24,23.96,5407.0
S000061669,O000061669,18,24,9.28,4527.0
S000061670,O000061670,18,24,22.66,6541.0
S000061671,O000061671,18,12,5.13,3753.0
S000061672,O000061672,18,12,26.3,5779.0
S000061673,O000061673,18,24,16.9,5262.0
S000061674,O000061674,18,12,21.97,5445.0
S000061675,O000061675,18,24,14.92,5372.0
S000061676,O000061676,18,12,12.71,4418.0
S000061677,O000061677,18,24,20.5,6136.0
S000061678,O000061678,18,24,10.9,4808.0
S000061679,O000061679,18,24,17.8,5612.0
S000061680,O000061680,18,24,2.53,3519.0
S000061681,O000061681,18,24,23.87,5478.0
S000061682,O000061682,18,36,6.76,4074.0
S000061683,O000061683,18,24,18.15,5683.0
S000061684,O000061684,18,12,24.31,6324.0
S000061685,O000061685,18,24,19.85,6070.0
S000061686,O000061686,18,24,14.58,5258.0
S000061687,O000061687,18,12,15.36,4647.0
S000061688,O000061688,18,12,13.7,4648.0
S000061689,O000061689,18,24,3.38,3599.0
S000061690,O000061690,18,24,22.24,6119.0
S000061691,O000061691,18,24,26.89,6798.0
S000061692,O000061692,18,24,20.87,5579.0
S000061693,O000061693,18,24,25.42,6210.0
S000061694,O000061694,18,24,24.72,6474.0
S000061695,O000061695,19,12,11.56,4708.0
S000061696,O000061696,19,24,11.76,4692.0
S000061697,O000061697,19,24,14.22,4655.0
S000061698,O000061698,19,24,4.83,3670.0
S000061699,O000061699,19,24,3.64,3644.0
S000061700,O000061700,19,36,2.56,3486.0
S000061701,O000061701,19,24,15.98,5284.0
S000061702,O000061702,19,24,16.24,5213.0
S000061703,O000061703,19,24,4.48,3674.0
S000061704,O000061704,19,24,7.02,4233.0
S000061705,O000061705,19,24,21.41,5581.0
S000061706,O000061706,19,12,16.06,5372.0
S000061707,O000061707,19,24,22.36,6090.0
S000061708,O000061708,19,24,7.61,4235.0
S000061709,O000061709,19,12,17.08,4980.0
S000061710,O000061710,19,12,8.61,4381.0
S000061711,O000061711,19,12,26.99,6731.0
S000061712,O000061712,19,24,26.07,5735.0
S000061713,O000061713,19,24,10.81,4481.0
S000061714,O000061714,19,24,6.45,3785.0
S000061715,O000061715,19,36,6.26,3769.0
S000061716,O000061716,19,24,7.0,3851.0
S000061717,O000061717,19,24,18.6,5389.0
S000061718,O000061718,19,36,7.07,3960.0
S000061719,O000061719,20,24,7.19,3924.0
S000061720,O000061720,20,24,12.77,5086.0
S000061721,O000061721,20,24,22.74,6119.0
S000061722,O000061722,20,12,5.91,3741.0
S000061723,O000061723,20,12,6.5,3955.0
S000061724,O000061724,20,24,4.42,3754.0
S000061725,O000061725,20,24,4.12,3708.0
S000061726,O000061726,20,36,6.69,4092.0
S000061727,O000061727,20,24,22.79,5310.0
S000061728,O000061728,20,24,27.62,6209.0
S000061729,O000061729,20,36,7.73,3984.0
S000061730,O000061730,20,24,7.14,4255.0
S000061731,O000061731,20,24,6.72,4057.0
S000061732,O000061732,20,36,3.62,3600.0
S000061733,O000061733,20,24,23.94,6668.0
S000061734,O000061734,20,24,15.51,5344.0
S000061735,O000061735,20,12,10.92,4636.0
S000061736,O000061736,20,24,7.84,4201.0
S000061737,O000061737,20,24,6.95,3937.0
S000061738,O000061738,20,36,5.31,3844.0
S000061739,O000061739,20,12,19.49,5935.0
S000061740,O000061740,20,24,19.32,5125.0
S000061741,O000061741,20,24,5.75,3956.0
S000061742,O000061742,20,36,7.89,4114.0
S000061743,O000061743,20,24,23.37,5921.0
S000061744,O000061744,20,12,16.13,5561.0
S000061745,O000061745,20,12,7.03,4014.0
S000061746,O000061746,21,36,19.12,5866.0
S000061747,O000061747,21,24,23.97,6383.0
S000061748,O000061748,21,24,10.88,4208.0
S000061749,O000061749,21,24,21.92,5770.0
S000061750,O000061750,21,24,23.94,5458.0
S000061751,O000061751,21,24,11.36,4695.0
S000061752,O000061752,21,12,26.07,5895.0
S000061753,O000061753,21,24,12.77,4918.0
S000061754,O000061754,21,24,5.22,3799.0
S000061755,O000061755,21,24,21.81,5421.0
S000061756,O000061756,21,24,6.93,4092.0
S000061757,O000061757,21,36,7.76,4001.0
S000061758,O000061758,21,24,19.22,5345.0
S000061759,O000061759,22,36,15.42,5222.0
S000061760,O000061760,22,24,4.53,3824.0
S000061761,O000061761,22,24,22.91,5266.0
S000061762,O000061762,22,24,3.02,3541.0
S000061763,O000061763,22,36,7.37,3956.0
S000061764,O000061764,22,24,18.46,5683.0
S000061765,O000061765,22,12,22.12,6070.0
S000061766,O000061766,22,12,14.12,5183.0
S000061767,O000061767,22,24,14.03,5041.0
S000061768,O000061768,22,24,26.47,6776.0
S000061769,O000061769,22,24,10.22,4368.0
S000061770,O000061770,22,24,16.48,4766.0
S000061771,O000061771,22,12,18.94,5184.0
S000061772,O000061772,22,24,26.15,6183.0
S000061773,O000061773,22,12,21.99,6370.0
S000061774,O000061774,22,36,5.52,4003.0
S000061775,O000061775,22,24,22.02,5836.0
S000061776,O000061776,22,12,18.35,5107.0
S000061777,O000061777,22,12,22.25,5885.0
S000061778,O000061778,22,24,5.0,3826.0
S000061779,O000061779,22,24,25.98,6671.0
S000061780,O000061780,22,36,22.74,6495.0
S000061781,O000061781,22,24,24.12,6692.0
S000061782,O000061782,23,24,24.96,6373.0
S000061783,O000061783,23,12,4.94,3678.0
S000061784,O000061784,23,24,22.85,5709.0
S000061785,O000061785,23,12,20.35,6148.0
S000061786,O000061786,23,24,19.85,5794.0
S000061787,O000061787,23,12,12.25,4633.0
S000061788,O000061788,23,36,9.23,4217.0
S000061789,O000061789,24,12,18.03,5221.0
S000061790,O000061790,24,24,9.79,4620.0
