shipment_id,pickup_ts,delivered_ts,actual_distance_km,actual_cost
S000061888,2025-04-06 16:03:00,2025-04-07 10:16:14.259922406,31.69,6991.0
S000061889,2025-04-07 06:10:00,2025-04-08 01:47:01.393882950,14.3,5766.0
S000061890,2025-04-06 07:53:00,2025-04-07 10:35:13.326109999,19.14,5756.0
S000061891,2025-04-06 06:40:00,2025-04-06 17:16:22.084458573,9.35,4300.0
S000061892,2025-04-06 05:05:00,2025-04-07 01:49:41.337076311,6.18,4874.0
S000061893,2025-04-06 12:06:00,2025-04-07 01:07:19.497554950,3.12,3429.0
S000061894,2025-04-06 12:44:00,2025-04-06 22:53:08.675164022,10.56,4774.0
S000061895,2025-04-06 14:04:00,2025-04-07 09:05:27.480662839,4.08,3721.0
S000061896,2025-04-06 09:55:00,2025-04-06 16:56:55.352268325,29.02,6647.0
S000061897,2025-04-06 11:56:00,2025-04-07 07:00:43.823603528,10.31,4147.0
S000061898,2025-04-06 15:55:00,2025-04-07 18:02:54.763017974,5.2,4516.0
S000061899,2025-04-06 20:52:00,2025-04-07 04:05:33.333975796,22.38,5418.0
S000061900,2025-04-06 15:52:00,2025-04-07 21:34:22.930572103,27.37,5714.0
S000061901,2025-04-06 08:02:00,2025-04-07 07:28:12.626362960,26.78,8580.0
S000061902,2025-04-06 10:24:00,2025-04-06 15:22:26.347087279,8.14,4610.0
S000061903,2025-04-06 18:11:00,2025-04-07 23:32:47.730871252,3.75,3924.0
S000061904,2025-04-07 00:14:00,2025-04-07 06:35:23.591405293,23.9,5784.0
S000061905,2025-04-06 06:56:00,2025-04-07 17:04:33.522709243,22.76,6573.0
S000061906,2025-04-06 08:02:00,2025-04-06 19:45:10.269047319,11.89,4502.0
S000061907,2025-04-06 13:18:00,2025-04-06 21:38:51.734969743,32.56,6266.0
S000061908,2025-04-07 01:14:00,2025-04-07 13:33:32.608590088,27.28,6328.0
S000061909,2025-04-06 20:37:00,2025-04-07 17:05:48.339511446,13.07,5245.0
S000061910,2025-04-06 13:21:00,2025-04-07 17:42:20.016692672,19.11,7463.0
S000061911,2025-04-06 22:25:00,2025-04-08 06:21:27.915822294,2.32,3622.0
S000061912,2025-04-06 11:47:00,2025-04-07 07:25:51.902263662,11.56,5264.0
S000061913,2025-04-06 18:03:00,2025-04-07 20:48:42.563097018,8.04,4730.0
S000061914,2025-04-06 16:10:00,2025-04-07 23:10:30.583302606,12.24,4389.0
S000061915,2025-04-07 07:10:00,2025-04-08 00:03:49.515903200,9.16,4509.0
S000061916,2025-04-06 18:52:00,2025-04-07 16:48:15.718469895,24.91,6509.0
S000061917,2025-04-06 17:04:00,2025-04-07 07:01:15.706563595,23.26,6968.0
S000061918,2025-04-06 09:21:00,2025-04-07 19:11:25.438182633,7.2,4948.0
S000061919,2025-04-06 08:46:00,2025-04-06 18:32:12.934556227,12.77,5274.0
S000061920,2025-04-06 10:10:00,2025-04-07 03:52:45.343890874,18.98,4965.0
S000061921,2025-04-06 23:25:00,2025-04-07 23:09:11.513477436,6.94,4784.0
S000061922,2025-04-06 15:24:00,2025-04-07 06:42:51.354455101,12.12,4468.0
S000061923,2025-04-06 09:16:00,2025-04-06 14:47:19.540810682,7.61,4731.0
S000061924,2025-04-06 14:36:00,2025-04-07 12:00:58.549322534,17.18,4795.0
S000061925,2025-04-06 22:42:00,2025-04-07 23:22:32.800896429,30.9,7040.0
S000061926,2025-04-06 21:49:00,2025-04-07 17:09:24.066204018,14.1,5046.0
S000061927,2025-04-07 02:11:00,2025-04-07 09:11:41.440911847,24.17,6797.0
S000061928,2025-04-06 17:39:00,2025-04-06 23:47:01.556032041,23.02,6695.0
S000061929,2025-04-06 20:43:00,2025-04-07 23:48:00.990184729,30.72,7690.0
S000061930,2025-04-07 04:29:00,2025-04-07 16:28:34.568848845,21.08,5402.0
S000061931,2025-04-06 10:06:00,2025-04-06 19:11:43.517169002,8.7,3755.0
S000061932,2025-04-06 21:17:00,2025-04-08 02:58:01.122394801,3.27,3711.0
S000061933,2025-04-06 21:26:00,2025-04-07 17:27:05.549500718,6.57,4883.0
S000061934,2025-04-06 11:44:00,2025-04-07 08:46:13.066809367,6.33,3756.0
S000061935,2025-04-06 08:01:00,2025-04-06 16:36:13.870144870,17.15,4365.0
S000061936,2025-04-06 12:50:00,2025-04-07 19:47:25.976849115,15.01,6111.0
S000061937,2025-04-06 15:58:00,2025-04-07 16:54:24.155950984,20.78,4836.0
S000061938,2025-04-06 06:17:00,2025-04-07 06:45:42.631593625,5.49,4557.0
S000061939,2025-04-07 00:43:00,2025-04-07 12:02:03.662410900,28.5,6396.0
S000061940,2025-04-07 01:28:00,2025-04-07 12:01:32.502665336,6.33,3587.0
S000061941,2025-04-07 02:10:00,2025-04-08 08:37:23.152038145,18.96,4780.0
S000061942,2025-04-06 23:04:00,2025-04-07 05:50:53.176909339,20.43,5336.0
S000061943,2025-04-06 17:35:00,2025-04-07 14:15:10.012684702,17.81,4629.0
S000061944,2025-04-06 17:17:00,2025-04-07 16:31:09.406729629,8.17,3965.0
S000061945,2025-04-06 13:52:00,2025-04-08 00:08:24.603516670,21.59,6404.0
S000061946,2025-04-06 15:37:00,2025-04-07 02:11:35.359272105,24.29,5709.0
S000061947,2025-04-06 20:27:00,2025-04-07 00:42:56.456084638,23.48,7213.0
S000061948,2025-04-07 05:36:00,2025-04-07 22:41:14.867327482,6.83,3925.0
S000061949,2025-04-06 23:21:00,2025-04-07 13:08:20.974536909,12.53,4712.0
S000061950,2025-04-06 15:26:00,2025-04-07 07:10:24.114452074,20.95,6707.0
S000061951,2025-04-06 16:55:00,2025-04-07 18:36:46.656942543,7.2,3748.0
S000061952,2025-04-07 02:06:00,2025-04-08 12:28:37.418915442,23.53,6427.0
S000061953,2025-04-07 00:55:00,2025-04-08 08:58:38.575836018,26.94,7578.0
S000061954,2025-04-06 20:45:00,2025-04-08 01:46:25.815184867,11.81,4527.0
S000061955,2025-04-06 19:26:00,2025-04-08 04:12:37.629397074,5.26,3729.0
S000061956,2025-04-06 19:33:00,2025-04-07 09:33:37.288117252,17.27,4366.0
S000061957,2025-04-06 15:00:00,2025-04-06 20:21:53.394864994,12.11,4962.0
S000061958,2025-04-06 19:52:00,2025-04-07 18:43:31.011965517,18.64,5087.0
S000061959,2025-04-06 10:46:00,2025-04-07 01:24:43.679644011,12.08,4481.0
S000061960,2025-04-06 16:22:00,2025-04-07 01:30:29.925954909,14.35,5678.0
S000061961,2025-04-06 10:52:00,2025-04-07 16:24:27.649250019,6.23,4102.0
S000061962,2025-04-06 05:22:00,2025-04-07 13:22:43.752669008,7.32,3906.0
S000061963,2025-04-06 21:14:00,2025-04-08 08:56:01.923129882,14.07,4742.0
S000061964,2025-04-06 19:45:00,2025-04-07 12:00:26.122569908,4.54,3861.0
S000061965,2025-04-06 13:40:00,2025-04-06 18:41:10.362925390,32.08,8328.0
S000061966,2025-04-07 06:27:00,2025-04-08 04:04:10.879230716,12.38,4437.0
S000061967,2025-04-06 21:46:00,2025-04-08 02:11:56.712999313,7.96,4001.0
S000061968,2025-04-06 12:13:00,2025-04-07 06:24:45.686042613,25.46,6327.0
S000061969,2025-04-06 12:16:00,2025-04-06 21:08:06.121747160,16.25,5442.0
S000061970,2025-04-07 02:59:00,2025-04-08 04:45:08.419083164,30.1,5886.0
S000061971,2025-04-06 18:05:00,2025-04-07 13:57:45.533450002,4.68,3462.0
S000061972,2025-04-06 07:32:00,2025-04-07 07:34:28.758254694,15.41,6079.0
S000061973,2025-04-06 10:40:00,2025-04-07 12:35:17.022341553,10.5,4342.0
S000061974,2025-04-06 15:06:00,2025-04-07 04:13:05.033748889,21.39,6122.0
S000061975,2025-04-07 05:19:00,2025-04-07 19:54:08.026219161,19.23,5579.0
S000061976,2025-04-06 18:05:00,2025-04-07 17:48:23.146547865,10.22,4840.0
S000061977,2025-04-06 16:57:00,2025-04-07 13:09:02.440215370,17.58,5392.0
S000061978,2025-04-06 17:45:00,2025-04-07 21:32:25.523047917,22.17,5795.0
S000061979,2025-04-07 04:57:00,2025-04-07 13:52:33.850237623,26.69,7135.0
S000061980,2025-04-06 11:18:00,2025-04-07 19:53:33.006594422,7.75,5230.0
S000061981,2025-04-06 20:48:00,2025-04-07 02:52:28.778533600,4.33,4188.0
S000061982,2025-04-06 06:45:00,2025-04-07 04:02:26.583964695,19.73,4708.0
S000061983,2025-04-06 23:44:00,2025-04-08 07:41:49.904997746,11.33,4066.0
S000061984,2025-04-06 12:24:00,2025-04-07 14:13:54.348961742,23.1,5349.0
S000061985,2025-04-06 12:36:00,2025-04-06 22:03:38.016728816,22.76,5407.0
S000061986,2025-04-07 03:10:00,2025-04-07 16:57:11.948529044,7.36,4889.0
S000061987,2025-04-06 18:35:00,2025-04-07 15:34:03.804464007,14.44,5875.0
S000061988,2025-04-06 06:38:00,2025-04-06 22:38:39.580707812,2.97,4231.0
S000061989,2025-04-07 07:32:00,2025-04-07 15:49:03.948887068,20.08,6387.0
S000061990,2025-04-07 01:17:00,2025-04-08 04:44:19.205903620,16.47,5213.0
S000061991,2025-04-06 18:31:00,2025-04-08 00:21:08.771168011,32.34,6213.0
S000061992,2025-04-06 21:02:00,2025-04-07 19:38:16.001573421,12.59,4287.0
S000061993,2025-04-07 02:55:00,2025-04-08 02:48:58.032265614,21.99,5613.0
S000061994,2025-04-07 00:20:00,2025-04-08 05:57:53.201580718,15.49,5137.0
S000061995,2025-04-06 20:13:00,2025-04-07 00:59:38.089889202,17.91,5444.0
S000061996,2025-04-06 09:15:00,2025-04-06 20:55:31.644662754,14.8,4724.0
S000061997,2025-04-06 05:20:00,2025-04-07 07:30:25.328509406,14.28,4287.0
S000061998,2025-04-06 16:52:00,2025-04-07 01:51:50.337059701,10.03,4869.0
S000061999,2025-04-06 07:04:00,2025-04-07 01:52:33.376500813,18.36,6782.0
S000062000,2025-04-06 10:52:00,2025-04-07 10:36:44.633940554,22.64,6663.0
S000062001,2025-04-06 08:49:00,2025-04-06 21:07:25.180502666,18.93,6860.0
S000062002,2025-04-07 04:04:00,2025-04-08 13:49:51.076890810,31.36,5944.0
S000062003,2025-04-06 15:45:00,2025-04-07 07:19:26.151710221,12.06,5197.0
S000062004,2025-04-06 13:21:00,2025-04-07 06:15:00.172195250,6.91,4002.0
S000062005,2025-04-06 13:49:00,2025-04-07 10:52:49.199103000,3.72,3945.0
S000062006,2025-04-06 18:45:00,2025-04-07 14:11:12.896507432,6.57,4317.0
S000062007,2025-04-07 06:27:00,2025-04-08 00:10:04.404609627,9.34,4752.0
S000062008,2025-04-07 06:42:00,2025-04-07 14:46:06.997461765,4.81,3900.0
S000062009,2025-04-06 12:26:00,2025-04-07 14:26:19.005595207,26.79,6928.0
S000062010,2025-04-06 09:58:00,2025-04-07 11:53:24.326836838,12.26,5073.0
S000062011,2025-04-06 17:59:00,2025-04-07 15:10:34.279671566,24.37,6723.0
S000062012,2025-04-07 05:48:00,2025-04-07 13:06:54.316394780,12.41,5089.0
S000062013,2025-04-07 03:04:00,2025-04-08 11:07:41.843346400,18.01,5707.0
S000062014,2025-04-07 03:44:00,2025-04-08 14:13:37.444552609,19.88,5205.0
S000062015,2025-04-06 17:27:00,2025-04-07 00:29:44.333737267,15.81,5387.0
S000062016,2025-04-07 00:21:00,2025-04-07 09:52:43.210203452,11.69,5286.0
S000062017,2025-04-07 00:37:00,2025-04-07 22:53:22.079438598,23.54,6174.0
S000062018,2025-04-06 18:10:00,2025-04-07 15:42:16.012289450,31.55,5755.0
S000062019,2025-04-06 17:04:00,2025-04-07 00:30:50.739035708,25.93,5004.0
S000062020,2025-04-06 17:11:00,2025-04-07 11:21:07.688576827,13.13,5145.0
S000062021,2025-04-06 10:15:00,2025-04-06 22:59:14.750737839,26.15,6336.0
S000062022,2025-04-07 05:00:00,2025-04-08 11:40:40.355750712,17.07,6156.0
S000062023,2025-04-06 23:05:00,2025-04-07 12:03:21.592790022,18.12,5695.0
S000062024,2025-04-06 21:40:00,2025-04-07 10:56:26.336827243,26.67,6671.0
S000062025,2025-04-06 17:39:00,2025-04-07 23:09:59.696210300,16.26,6196.0
S000062026,2025-04-06 18:03:00,2025-04-07 08:56:35.170355468,17.05,4548.0
S000062027,2025-04-06 14:20:00,2025-04-07 00:14:46.742873274,19.82,6045.0
S000062028,2025-04-06 05:40:00,2025-04-06 23:14:03.537359472,12.67,5069.0
S000062029,2025-04-07 03:49:00,2025-04-07 22:32:39.921694813,10.15,5149.0
S000062030,2025-04-07 04:55:00,2025-04-07 16:43:50.729282964,18.88,6153.0
S000062031,2025-04-06 17:03:00,2025-04-07 23:43:02.953820600,26.21,6525.0
S000062032,2025-04-06 17:48:00,2025-04-07 11:01:59.292750158,14.91,5588.0
S000062033,2025-04-06 14:33:00,2025-04-06 21:23:25.137649813,30.25,7030.0
S000062034,2025-04-06 22:29:00,2025-04-08 06:22:07.039270384,22.75,6355.0
S000062035,2025-04-07 04:37:00,2025-04-08 01:13:55.806910153,14.51,4609.0
S000062036,2025-04-06 05:30:00,2025-04-06 10:43:39.967904852,10.75,5067.0
S000062037,2025-04-06 11:53:00,2025-04-07 18:06:47.579352578,19.25,6135.0
S000062038,2025-04-06 19:21:00,2025-04-07 01:45:54.049194712,28.79,6501.0
S000062039,2025-04-06 22:07:00,2025-04-08 04:16:45.924678453,14.35,6046.0
S000062040,2025-04-07 01:41:00,2025-04-08 09:01:55.926557131,9.62,4002.0
S000062041,2025-04-07 04:35:00,2025-04-08 11:20:26.238500078,5.59,3597.0
S000062042,2025-04-06 08:38:00,2025-04-07 09:51:52.699273183,14.76,5439.0
S000062043,2025-04-06 13:59:00,2025-04-07 13:42:03.467955410,16.49,4611.0
S000062044,2025-04-07 04:55:00,2025-04-07 20:55:04.032787683,15.1,4689.0
S000062045,2025-04-07 03:36:00,2025-04-08 10:11:11.959690020,13.94,6274.0
S000062046,2025-04-06 18:37:00,2025-04-07 01:02:56.952076573,17.75,5351.0
S000062047,2025-04-06 13:56:00,2025-04-07 11:10:45.638954329,10.05,4777.0
S000062048,2025-04-07 00:27:00,2025-04-07 13:27:54.332228592,17.32,5287.0
S000062049,2025-04-07 02:30:00,2025-04-07 08:26:01.298473551,13.94,5264.0
S000062050,2025-04-06 11:04:00,2025-04-07 13:05:43.918977565,16.89,6363.0
S000062051,2025-04-06 16:49:00,2025-04-08 02:25:25.784114486,12.79,5781.0
S000062052,2025-04-07 06:47:00,2025-04-07 12:51:55.579609430,22.34,7069.0
S000062053,2025-04-06 22:48:00,2025-04-07 23:29:17.485672797,25.74,5541.0
S000062054,2025-04-06 12:28:00,2025-04-07 22:38:17.930812378,11.47,5260.0
S000062055,2025-04-07 02:38:00,2025-04-07 11:27:39.965397265,23.84,4814.0
S000062056,2025-04-06 08:41:00,2025-04-07 12:02:06.206999886,30.02,7805.0
S000062057,2025-04-06 09:23:00,2025-04-07 12:08:25.009451460,20.57,7312.0
S000062058,2025-04-06 08:32:00,2025-04-07 19:19:26.593617397,23.9,7296.0
S000062059,2025-04-06 21:40:00,2025-04-07 11:47:50.269269338,20.73,6591.0
S000062060,2025-04-06 22:46:00,2025-04-08 03:29:52.979797372,13.78,5238.0
S000062061,2025-04-06 17:19:00,2025-04-07 01:56:00.863296849,27.6,6465.0
S000062062,2025-04-07 02:53:00,2025-04-07 19:37:16.573528734,7.61,4506.0
S000062063,2025-04-07 04:21:00,2025-04-07 22:09:37.315182988,12.23,4288.0
S000062064,2025-04-06 20:24:00,2025-04-08 00:55:22.063615492,9.52,4435.0
S000062065,2025-04-06 21:55:00,2025-04-07 10:42:25.310758020,17.54,5140.0
S000062066,2025-04-07 00:13:00,2025-04-07 05:45:07.577690499,25.97,6323.0
S000062067,2025-04-06 23:08:00,2025-04-07 07:21:11.126496676,9.97,4697.0
S000062068,2025-04-06 18:10:00,2025-04-07 20:28:31.494684344,25.54,7824.0
S000062069,2025-04-06 21:33:00,2025-04-07 20:19:29.747396341,20.89,7088.0
S000062070,2025-04-06 09:28:00,2025-04-07 06:18:16.716132610,28.04,5871.0
S000062071,2025-04-06 14:33:00,2025-04-07 19:48:35.987658893,17.29,5806.0
S000062072,2025-04-06 11:06:00,2025-04-07 08:28:54.080602489,16.28,5607.0
S000062073,2025-04-06 16:02:00,2025-04-07 23:43:35.905807204,29.17,8509.0
S000062074,2025-04-06 09:38:00,2025-04-06 13:51:57.339463501,28.67,6679.0
S000062075,2025-04-07 04:41:00,2025-04-08 05:23:07.843247290,21.33,5663.0
S000062076,2025-04-06 07:14:00,2025-04-07 10:53:50.501765048,5.53,4427.0
S000062077,2025-04-06 22:47:00,2025-04-08 07:46:33.445471264,5.77,3658.0
S000062078,2025-04-06 07:55:00,2025-04-07 10:25:10.893099290,3.57,4162.0
S000062079,2025-04-06 06:47:00,2025-04-07 09:03:14.935532800,6.34,4408.0
S000062080,2025-04-06 11:54:00,2025-04-07 17:40:53.991888308,19.61,4479.0
S000062081,2025-04-07 02:24:00,2025-04-07 08:27:07.016297680,15.3,5407.0
S000062082,2025-04-07 02:07:00,2025-04-08 13:07:54.534459747,22.66,5720.0
S000062083,2025-04-06 09:10:00,2025-04-07 16:43:28.784723706,26.5,5497.0
S000062084,2025-04-06 09:22:00,2025-04-07 05:48:32.785393664,11.89,4980.0
S000062085,2025-04-06 07:14:00,2025-04-07 12:24:10.402863416,22.75,6618.0
S000062086,2025-04-06 04:56:00,2025-04-07 07:15:51.053346926,31.47,7209.0
S000062087,2025-04-06 10:48:00,2025-04-07 18:33:55.355748656,19.23,6547.0
S000062088,2025-04-06 07:29:00,2025-04-06 20:50:23.453815831,29.39,6150.0
S000062089,2025-04-06 11:29:00,2025-04-07 17:09:22.542842240,31.89,7449.0
S000062090,2025-04-06 20:09:00,2025-04-07 09:51:34.679373148,13.94,4248.0
S000062091,2025-04-06 13:59:00,2025-04-07 02:57:27.149639638,16.81,5611.0
S000062092,2025-04-06 23:24:00,2025-04-07 14:21:09.554223322,14.62,4917.0
S000062093,2025-04-06 13:10:00,2025-04-06 20:24:46.066872184,14.67,5636.0
S000062094,2025-04-06 08:00:00,2025-04-06 22:44:29.849120761,31.73,7829.0
S000062095,2025-04-06 18:26:00,2025-04-07 17:52:16.206168951,5.64,4101.0
S000062096,2025-04-06 12:37:00,2025-04-07 05:23:37.831806616,12.71,4743.0
S000062097,2025-04-06 05:00:00,2025-04-07 01:50:21.321733945,27.92,7186.0
S000062098,2025-04-06 22:36:00,2025-04-08 00:06:57.229784823,24.12,6806.0
S000062099,2025-04-06 16:25:00,2025-04-07 21:19:54.326513552,11.82,5155.0
S000062100,2025-04-06 14:12:00,2025-04-07 15:11:04.609865752,22.21,5181.0
S000062101,2025-04-06 10:46:00,2025-04-07 11:43:33.130374663,3.04,4128.0
S000062102,2025-04-06 15:04:00,2025-04-06 21:16:46.288000580,15.63,6236.0
S000062103,2025-04-06 19:48:00,2025-04-06 23:52:42.802390412,31.99,5736.0
S000062104,2025-04-06 05:24:00,2025-04-06 21:27:57.588894543,19.46,5756.0
S000062105,2025-04-06 23:54:00,2025-04-07 14:53:37.500363150,30.41,6370.0
S000062106,2025-04-06 07:08:00,2025-04-07 13:18:00.185362896,4.98,3873.0
S000062107,2025-04-06 12:40:00,2025-04-06 22:04:31.241941524,17.16,5541.0
S000062108,2025-04-06 05:45:00,2025-04-07 12:32:26.893999676,19.94,5548.0
S000062109,2025-04-06 17:27:00,2025-04-07 04:01:04.544000493,3.53,3705.0
S000062110,2025-04-06 09:20:00,2025-04-07 03:16:18.999455564,28.3,7158.0
S000062111,2025-04-06 06:41:00,2025-04-07 01:53:46.188162327,8.15,4065.0
S000062112,2025-04-06 23:27:00,2025-04-08 09:33:23.387496638,28.17,6540.0
S000062113,2025-04-07 01:28:00,2025-04-07 08:12:43.686063787,9.67,4592.0
S000062114,2025-04-06 19:40:00,2025-04-08 03:25:31.215887532,25.23,6932.0
S000062115,2025-04-06 15:21:00,2025-04-07 06:32:31.912516492,23.47,6722.0
S000062116,2025-04-07 06:30:00,2025-04-07 16:20:52.016341923,29.54,6649.0
S000062117,2025-04-06 12:24:00,2025-04-07 22:26:57.609804858,19.04,5811.0
S000062118,2025-04-06 08:54:00,2025-04-07 06:32:54.728763669,14.5,4711.0
S000062119,2025-04-06 16:10:00,2025-04-07 20:04:06.604667571,17.27,4969.0
S000062120,2025-04-06 06:54:00,2025-04-07 10:18:52.068807838,17.39,6472.0
S000062121,2025-04-06 17:35:00,2025-04-06 23:41:54.310975840,11.03,3941.0
S000062122,2025-04-06 10:13:00,2025-04-07 14:30:01.373632821,9.95,5086.0
S000062123,2025-04-06 20:58:00,2025-04-07 17:15:56.512452159,17.32,5475.0
S000062124,2025-04-07 03:07:00,2025-04-08 12:14:31.535945435,14.69,5940.0
S000062125,2025-04-06 11:05:00,2025-04-06 16:55:42.583937064,25.07,7831.0
S000062126,2025-04-06 11:39:00,2025-04-06 18:10:24.554495377,22.91,6501.0
S000062127,2025-04-06 21:35:00,2025-04-07 05:41:51.814184716,16.99,6201.0
S000062128,2025-04-06 05:57:00,2025-04-07 02:05:36.168293180,23.22,6740.0
S000062129,2025-04-06 20:15:00,2025-04-07 06:43:47.797174218,23.34,6942.0
S000062130,2025-04-06 16:59:00,2025-04-07 08:59:19.292719377,4.14,4204.0
S000062131,2025-04-06 14:01:00,2025-04-07 16:44:35.941238130,20.56,5545.0
S000062132,2025-04-06 10:20:00,2025-04-06 17:09:32.027611108,3.8,4206.0
S000062133,2025-04-06 08:15:00,2025-04-06 15:54:26.339283126,5.68,3901.0
S000062134,2025-04-06 04:20:00,2025-04-06 11:15:43.091585421,14.38,4648.0
S000062135,2025-04-06 14:05:00,2025-04-07 09:26:49.133021328,11.76,5286.0
S000062136,2025-04-07 06:57:00,2025-04-07 18:45:28.101204208,23.17,5525.0
S000062137,2025-04-06 07:02:00,2025-04-07 11:13:25.566729093,21.67,6120.0
S000062138,2025-04-06 10:13:00,2025-04-06 17:56:39.048555680,21.77,7007.0
S000062139,2025-04-07 03:11:00,2025-04-08 03:27:36.495916395,17.87,5001.0
S000062140,2025-04-06 19:48:00,2025-04-08 01:39:33.254460784,2.58,3678.0
S000062141,2025-04-06 08:03:00,2025-04-07 15:26:29.056351830,3.43,3421.0
S000062142,2025-04-06 18:11:00,2025-04-07 01:01:28.736815117,7.75,4948.0
S000062143,2025-04-07 03:59:00,2025-04-07 18:04:19.510258815,9.61,4635.0
S000062144,2025-04-06 21:08:00,2025-04-07 22:05:25.990434853,15.26,4913.0
S000062145,2025-04-07 04:40:00,2025-04-07 12:49:51.328604520,10.99,4447.0
S000062146,2025-04-06 09:25:00,2025-04-07 18:51:52.150841509,6.2,4075.0
S000062147,2025-04-07 00:08:00,2025-04-08 05:31:22.360789485,4.87,4133.0
S000062148,2025-04-06 21:01:00,2025-04-07 23:57:48.231109730,3.5,3943.0
S000062149,2025-04-06 21:07:00,2025-04-07 06:57:13.704691941,4.11,4036.0
S000062150,2025-04-06 14:24:00,2025-04-07 18:22:42.941159389,2.35,3391.0
S000062151,2025-04-06 14:52:00,2025-04-07 20:15:40.166739949,3.42,3441.0
S000062152,2025-04-06 17:01:00,2025-04-08 02:52:42.965309311,13.11,5058.0
S000062153,2025-04-06 17:32:00,2025-04-06 23:44:06.343357377,18.35,6409.0
S000062154,2025-04-07 05:19:00,2025-04-08 14:45:06.179900265,12.72,5177.0
S000062155,2025-04-07 00:37:00,2025-04-08 01:05:55.286205438,10.53,5133.0
S000062156,2025-04-06 06:50:00,2025-04-07 07:56:08.136182790,21.31,4665.0
S000062157,2025-04-06 21:04:00,2025-04-07 02:21:02.048980074,22.47,6803.0
S000062158,2025-04-07 04:50:00,2025-04-08 12:31:48.893361381,19.57,7071.0
S000062159,2025-04-06 14:22:00,2025-04-07 02:31:23.372100522,10.61,3879.0
S000062160,2025-04-07 00:29:00,2025-04-07 18:25:23.983074697,30.52,6766.0
S000062161,2025-04-07 01:05:00,2025-04-07 14:13:48.331479786,6.31,4893.0
S000062162,2025-04-06 11:17:00,2025-04-06 20:59:21.531358609,33.38,8556.0
S000062163,2025-04-06 04:58:00,2025-04-06 11:13:09.881589646,19.56,5880.0
S000062164,2025-04-06 22:24:00,2025-04-08 06:31:04.586608840,10.69,4973.0
S000062165,2025-04-06 12:07:00,2025-04-07 09:57:03.128667406,8.87,4564.0
S000062166,2025-04-07 04:05:00,2025-04-07 11:40:37.680850273,8.01,4569.0
S000062167,2025-04-06 15:34:00,2025-04-08 01:35:14.009569287,17.22,6257.0
S000062168,2025-04-06 08:56:00,2025-04-07 17:02:11.592619160,25.18,7129.0
S000062169,2025-04-06 14:52:00,2025-04-07 23:00:58.360963304,25.03,6010.0
S000062170,2025-04-06 15:09:00,2025-04-07 14:46:07.564681488,25.81,6646.0
S000062171,2025-04-06 07:10:00,2025-04-07 00:41:16.065692626,10.54,5349.0
S000062172,2025-04-06 08:17:00,2025-04-06 18:29:09.131396148,11.7,5618.0
S000062173,2025-04-06 19:33:00,2025-04-08 06:00:17.122764654,25.67,7126.0
S000062174,2025-04-06 05:05:00,2025-04-06 13:30:20.875194361,9.13,4821.0
S000062175,2025-04-06 16:49:00,2025-04-07 07:26:18.295626928,13.34,5811.0
S000062176,2025-04-06 16:00:00,2025-04-07 12:51:43.760103570,11.41,4450.0
S000062177,2025-04-06 18:54:00,2025-04-07 19:20:07.288946275,15.94,5687.0
S000062178,2025-04-06 14:19:00,2025-04-07 13:34:55.137548822,22.95,7400.0
S000062179,2025-04-06 23:21:00,2025-04-07 10:57:19.582131020,3.07,3359.0
S000062180,2025-04-06 16:50:00,2025-04-08 03:03:32.084132826,3.68,3492.0
S000062181,2025-04-06 18:23:00,2025-04-07 01:11:45.620072658,2.79,3591.0
S000062182,2025-04-07 00:42:00,2025-04-07 14:39:47.215112144,20.66,5884.0
