order_id,line_no,pick_seconds,pack_seconds,cycle_time_seconds
O000091427,2,36,12,48
O000091427,3,44,29,73
O000091428,1,18,20,38
O000091428,2,24,29,53
O000091428,3,32,26,58
O000091429,1,45,21,66
O000091429,2,63,54,117
O000091430,1,33,18,51
O000091430,2,34,29,63
O000091431,1,41,34,75
O000091431,2,43,28,71
O000091432,1,36,16,52
O000091432,2,23,27,50
O000091433,1,21,20,41
O000091433,2,36,14,50
O000091433,3,43,22,65
O000091434,1,29,25,54
O000091434,2,19,25,44
O000091434,3,39,21,60
O000091435,1,188,145,333
O000091436,1,26,30,56
O000091436,2,49,30,79
O000091436,3,33,16,49
O000091437,1,39,21,60
O000091437,2,43,27,70
O000091438,1,26,27,53
O000091438,2,37,12,49
O000091438,3,41,20,61
O000091439,1,35,29,64
O000091439,2,44,27,71
O000091439,3,31,27,58
O000091440,1,19,15,34
O000091440,2,90,55,145
O000091441,1,41,38,79
O000091441,2,40,33,73
O000091442,1,38,28,66
O000091443,1,25,27,52
O000091443,2,37,24,61
O000091444,1,23,19,42
O000091445,1,36,28,64
O000091445,2,30,16,46
O000091446,1,62,37,99
O000091447,1,139,59,198
O000091448,1,25,24,49
O000091448,2,29,29,58
O000091448,3,45,14,59
O000091449,1,38,23,61
O000091449,2,40,27,67
O000091450,1,42,58,100
O000091451,1,33,29,62
O000091451,2,18,13,31
O000091451,3,29,16,45
O000091452,1,34,21,55
O000091452,2,44,23,67
O000091453,1,38,16,54
O000091454,1,38,23,61
O000091455,1,40,17,57
O000091455,2,42,15,57
O000091455,3,29,25,54
O000091456,1,45,24,69
O000091456,2,20,17,37
O000091457,1,33,18,51
O000091458,1,31,25,56
O000091458,2,33,27,60
O000091458,3,42,27,69
O000091459,1,87,51,138
O000091459,2,22,16,38
O000091460,1,21,19,40
O000091460,2,38,29,67
O000091461,1,29,20,49
O000091461,2,21,13,34
O000091461,3,36,30,66
O000091462,1,46,53,99
O000091462,2,62,36,98
O000091463,1,27,28,55
O000091463,2,22,22,44
O000091464,1,173,52,225
O000091465,1,37,19,56
O000091465,2,22,22,44
O000091466,1,44,25,69
O000091466,2,29,18,47
O000091467,1,22,16,38
O000091467,2,35,14,49
O000091468,1,20,27,47
O000091468,2,37,12,49
O000091469,1,139,114,253
O000091470,1,85,41,126
O000091471,1,57,84,141
O000091472,1,92,69,161
O000091472,2,84,28,112
O000091473,1,30,21,51
O000091473,2,44,13,57
O000091473,3,26,22,48
O000091474,1,21,29,50
O000091474,2,25,23,48
O000091475,1,38,21,59
O000091475,2,36,15,51
O000091476,1,89,80,169
O000091477,1,29,18,47
O000091477,2,34,23,57
O000091478,1,34,13,47
O000091478,2,42,14,56
O000091478,3,30,28,58
O000091479,1,51,33,84
O000091479,2,27,16,43
O000091479,3,36,19,55
O000091480,1,41,13,54
O000091481,1,140,80,220
O000091482,1,33,27,60
O000091482,2,44,13,57
O000091482,3,24,28,52
O000091483,1,36,14,50
O000091483,2,29,14,43
O000091484,1,40,18,58
O000091485,1,41,12,53
O000091485,2,29,19,48
O000091485,3,33,20,53
O000091486,1,58,47,105
O000091487,1,29,30,59
O000091488,1,56,29,85
O000091488,2,68,57,125
O000091489,1,32,21,53
O000091489,2,40,26,66
O000091490,1,294,100,394
O000091491,1,36,21,57
O000091492,1,34,15,49
O000091492,2,51,48,99
O000091493,1,78,46,124
O000091494,1,57,58,115
O000091495,1,70,48,118
O000091496,1,32,26,58
O000091496,2,44,14,58
O000091496,3,42,27,69
O000091497,1,36,15,51
O000091497,2,43,20,63
O000091497,3,19,21,40
O000091498,1,44,21,65
O000091498,2,41,15,56
O000091498,3,26,16,42
O000091499,1,58,53,111
O000091500,1,22,26,48
O000091500,2,25,21,46
O000091500,3,36,16,52
O000091501,1,26,29,55
O000091501,2,44,20,64
O000091502,1,30,22,52
O000091502,2,29,27,56
O000091503,1,20,18,38
O000091503,2,37,14,51
O000091504,1,22,24,46
O000091504,2,21,26,47
O000091504,3,43,14,57
O000091505,1,18,17,35
O000091505,2,33,18,51
O000091505,3,27,13,40
O000091506,1,36,26,62
O000091506,2,34,19,53
O000091507,1,40,26,66
O000091508,1,21,25,46
O000091509,1,53,45,98
O000091510,1,60,39,99
O000091510,2,120,63,183
O000091511,1,130,118,248
O000091511,2,25,22,47
O000091512,1,31,28,59
O000091512,2,31,28,59
O000091513,1,60,58,118
O000091514,1,39,25,64
O000091514,2,43,25,68
O000091514,3,32,19,51
O000091515,1,32,26,58
O000091515,2,39,22,61
O000091516,1,20,27,47
O000091516,2,26,16,42
O000091516,3,24,21,45
O000091517,1,26,20,46
O000091517,2,26,17,43
O000091517,3,25,14,39
O000091518,1,32,26,58
O000091518,2,24,24,48
O000091519,1,31,26,57
O000091519,2,34,26,60
O000091520,1,22,15,37
O000091520,2,37,15,52
O000091521,1,103,60,163
O000091522,1,32,17,49
O000091522,2,20,27,47
O000091523,1,35,23,58
O000091523,2,119,52,171
O000091524,1,18,27,45
O000091524,2,19,28,47
O000091524,3,21,26,47
O000091525,1,88,31,119
O000091525,2,24,27,51
O000091525,3,27,14,41
O000091526,1,38,23,61
O000091526,2,21,21,42
O000091527,1,23,28,51
O000091527,2,19,15,34
O000091528,1,105,53,158
O000091529,1,25,25,50
O000091529,2,27,26,53
O000091529,3,26,26,52
O000091530,1,159,68,227
O000091530,2,25,13,38
O000091530,3,39,18,57
O000091531,1,22,22,44
O000091531,2,26,27,53
O000091532,1,64,52,116
O000091532,2,22,28,50
O000091532,3,24,18,42
O000091533,1,24,15,39
O000091533,2,38,12,50
O000091533,3,26,18,44
O000091534,1,21,30,51
O000091534,2,24,20,44
O000091534,3,44,21,65
O000091535,1,19,29,48
O000091535,2,28,24,52
O000091536,1,21,19,40
O000091537,1,21,25,46
O000091537,2,33,30,63
O000091537,3,45,16,61
O000091538,1,31,28,59
O000091539,1,26,21,47
O000091539,2,30,20,50
O000091540,1,19,20,39
O000091540,2,37,16,53
O000091540,3,25,13,38
O000091541,1,34,27,61
O000091541,2,41,25,66
O000091542,1,26,21,47
O000091542,2,41,15,56
O000091542,3,20,12,32
O000091543,1,107,84,191
O000091543,2,20,30,50
O000091543,3,19,25,44
O000091544,1,195,133,328
O000091545,1,74,40,114
O000091546,1,26,26,52
O000091546,2,18,20,38
O000091546,3,37,16,53
O000091547,1,165,89,254
O000091548,1,80,50,130
O000091548,2,42,19,61
O000091549,1,22,22,44
O000091549,2,22,13,35
O000091550,1,20,16,36
O000091550,2,34,23,57
O000091551,1,20,24,44
O000091551,2,34,23,57
O000091551,3,42,18,60
O000091552,1,22,15,37
O000091553,1,25,18,43
O000091553,2,28,24,52
O000091553,3,20,26,46
O000091554,1,48,32,80
O000091554,2,104,44,148
O000091555,1,147,71,218
O000091555,2,30,25,55
O000091555,3,44,19,63
O000091556,1,119,61,180
O000091557,1,37,29,66
O000091557,2,26,16,42
O000091557,3,28,23,51
O000091558,1,27,18,45
O000091558,2,19,25,44
O000091559,1,96,73,169
O000091560,1,91,119,210
O000091560,2,44,29,73
O000091560,3,38,29,67
O000091561,1,33,28,61
O000091561,2,77,48,125
O000091562,1,71,48,119
O000091562,2,39,28,67
O000091563,1,42,13,55
O000091563,2,41,24,65
O000091563,3,20,29,49
O000091564,1,74,32,106
O000091564,2,25,15,40
O000091564,3,19,13,32
O000091565,1,38,29,67
O000091565,2,18,16,34
O000091565,3,20,18,38
O000091566,1,22,26,48
O000091566,2,43,28,71
O000091566,3,26,19,45
O000091567,1,41,20,61
O000091567,2,18,26,44
O000091567,3,32,15,47
O000091568,1,26,27,53
O000091569,1,38,12,50
O000091570,1,36,24,60
O000091570,2,33,28,61
O000091571,1,36,29,65
O000091571,2,89,49,138
O000091572,1,22,24,46
O000091572,2,37,25,62
O000091572,3,27,28,55
O000091573,1,44,24,68
O000091573,2,26,19,45
O000091574,1,64,46,110
O000091575,1,39,29,68
O000091575,2,21,21,42
O000091575,3,38,26,64
O000091576,1,84,45,129
O000091576,2,38,26,64
O000091577,1,22,13,35
O000091577,2,19,21,40
O000091578,1,87,57,144
O000091578,2,19,24,43
O000091578,3,22,28,50
O000091579,1,19,17,36
O000091580,1,31,16,47
O000091580,2,86,51,137
O000091580,3,38,30,68
O000091581,1,101,69,170
O000091582,1,28,25,53
O000091582,2,41,18,59
O000091583,1,145,157,302
O000091584,1,31,13,44
O000091584,2,27,22,49
O000091585,1,38,19,57
O000091585,2,82,31,113
O000091586,1,38,13,51
O000091587,1,42,22,64
O000091588,1,36,14,50
O000091588,2,35,29,64
O000091588,3,34,14,48
O000091589,1,25,22,47
O000091589,2,69,45,114
O000091590,1,44,14,58
O000091590,2,29,20,49
O000091591,1,39,19,58
O000091591,2,36,23,59
O000091592,1,29,19,48
O000091593,1,44,28,72
O000091593,2,37,21,58
O000091594,1,19,28,47
O000091594,2,38,23,61
O000091595,1,42,53,95
O000091595,2,32,18,50
O000091595,3,43,28,71
O000091596,1,72,43,115
O000091596,2,32,19,51
O000091596,3,28,27,55
O000091597,1,36,16,52
O000091597,2,76,41,117
O000091598,1,32,12,44
O000091598,2,33,27,60
O000091599,1,248,100,348
O000091600,1,21,21,42
O000091600,2,77,54,131
O000091601,1,26,28,54
O000091602,1,33,13,46
O000091603,1,39,18,57
O000091603,2,30,16,46
O000091604,1,20,17,37
O000091604,2,29,15,44
O000091604,3,34,26,60
O000091605,1,45,20,65
O000091605,2,29,27,56
O000091606,1,44,13,57
O000091606,2,32,17,49
O000091606,3,40,25,65
O000091607,1,20,23,43
O000091607,2,23,19,42
O000091607,3,30,25,55
O000091608,1,50,41,91
O000091609,1,197,91,288
O000091610,1,197,145,342
O000091611,1,23,21,44
O000091611,2,42,14,56
O000091611,3,24,15,39
O000091612,1,24,29,53
O000091612,2,32,15,47
O000091612,3,28,23,51
O000091613,1,39,13,52
O000091613,2,43,21,64
O000091614,1,66,59,125
O000091614,2,37,21,58
O000091614,3,33,15,48
O000091615,1,31,12,43
O000091615,2,36,20,56
O000091615,3,36,20,56
O000091616,1,26,15,41
O000091616,2,48,57,105
O000091617,1,124,44,168
O000091618,1,38,30,68
O000091618,2,31,13,44
O000091619,1,31,21,52
O000091619,2,41,14,55
O000091619,3,27,20,47
O000091620,1,107,38,145
O000091621,1,66,41,107
O000091621,2,36,24,60
O000091622,1,35,24,59
O000091622,2,29,24,53
O000091623,1,110,67,177
O000091624,1,24,25,49
O000091625,1,42,23,65
O000091626,1,41,20,61
O000091626,2,26,25,51
O000091627,1,40,13,53
O000091627,2,43,29,72
O000091627,3,32,29,61
O000091628,1,67,68,135
O000091628,2,41,15,56
O000091629,1,39,37,76
O000091630,1,60,42,102
O000091631,1,20,13,33
O000091631,2,34,13,47
O000091631,3,86,47,133
O000091632,1,32,28,60
O000091632,2,31,15,46
O000091633,1,98,83,181
O000091634,1,31,30,61
O000091634,2,35,25,60
O000091635,1,63,26,89
O000091635,2,31,25,56
O000091636,1,58,28,86
O000091636,2,37,15,52
O000091636,3,27,16,43
O000091637,1,52,48,100
O000091637,2,22,15,37
O000091637,3,23,13,36
O000091638,1,61,52,113
O000091639,1,36,19,55
O000091639,2,41,15,56
O000091639,3,30,26,56
O000091640,1,21,16,37
O000091640,2,31,26,57
O000091641,1,25,24,49
O000091641,2,19,24,43
O000091641,3,36,15,51
O000091642,1,27,15,42
O000091642,2,30,13,43
O000091643,1,38,27,65
O000091643,2,33,16,49
O000091644,1,38,14,52
O000091644,2,68,26,94
O000091645,1,78,55,133
O000091645,2,22,22,44
O000091645,3,31,27,58
O000091646,1,43,25,68
O000091647,1,30,22,52
O000091647,2,30,20,50
O000091648,1,41,19,60
O000091648,2,29,23,52
O000091648,3,32,26,58
O000091649,1,32,22,54
O000091649,2,22,28,50
O000091650,1,27,18,45
O000091650,2,38,26,64
O000091651,1,23,27,50
O000091652,1,92,72,164
O000091653,1,77,36,113
O000091653,2,43,25,68
O000091653,3,44,21,65
O000091654,1,33,17,50
O000091654,2,39,19,58
O000091655,1,23,21,44
O000091655,2,25,22,47
O000091655,3,45,14,59
O000091656,1,45,30,75
O000091656,2,26,29,55
O000091657,1,43,22,65
O000091658,1,36,12,48
O000091658,2,38,24,62
O000091658,3,32,15,47
O000091659,1,82,85,167
O000091660,1,31,25,56
O000091660,2,83,56,139
O000091660,3,39,54,93
O000091661,1,24,24,48
O000091661,2,32,21,53
O000091661,3,19,22,41
O000091662,1,32,29,61
O000091662,2,24,12,36
O000091662,3,18,17,35
O000091663,1,35,20,55
O000091663,2,37,21,58
O000091663,3,44,18,62
O000091664,1,24,16,40
O000091664,2,37,16,53
O000091665,1,33,15,48
O000091665,2,114,41,155
O000091666,1,35,14,49
O000091666,2,41,18,59
O000091666,3,33,20,53
O000091667,1,18,12,30
O000091667,2,31,17,48
O000091667,3,35,13,48
O000091668,1,98,57,155
O000091669,1,26,28,54
O000091669,2,86,27,113
O000091670,1,43,13,56
O000091670,2,39,15,54
O000091670,3,44,15,59
O000091671,1,41,14,55
O000091671,2,42,22,64
O000091671,3,23,24,47
O000091672,1,21,24,45
O000091672,2,41,22,63
O000091672,3,45,16,61
O000091673,1,44,19,63
O000091673,2,26,21,47
O000091673,3,30,19,49
O000091674,1,22,29,51
O000091675,1,48,46,94
O000091676,1,38,45,83
O000091676,2,42,29,71
O000091677,1,107,89,196
O000091677,2,23,14,37
O000091678,1,73,38,111
O000091679,1,25,17,42
O000091680,1,125,46,171
O000091681,1,31,17,48
O000091681,2,21,27,48
O000091681,3,79,43,122
O000091682,1,44,22,66
O000091683,1,36,21,57
O000091683,2,38,25,63
O000091683,3,35,25,60
O000091684,1,19,29,48
O000091684,2,21,25,46
O000091684,3,22,19,41
O000091685,1,40,25,65
O000091685,2,27,14,41
O000091685,3,23,17,40
O000091686,1,21,16,37
O000091686,2,131,44,175
O000091687,1,118,39,157
O000091688,1,88,27,115
O000091689,1,30,26,56
O000091689,2,42,14,56
O000091690,1,44,17,61
O000091690,2,34,16,50
O000091690,3,38,19,57
O000091691,1,99,79,178
O000091692,1,45,42,87
O000091693,1,38,15,53
O000091693,2,57,57,114
O000091694,1,39,28,67
O000091694,2,40,13,53
O000091695,1,31,13,44
O000091696,1,89,52,141
O000091697,1,40,26,66
O000091697,2,38,12,50
O000091698,1,28,23,51
O000091699,1,37,20,57
O000091699,2,69,50,119
O000091700,1,33,17,50
O000091700,2,20,29,49
O000091700,3,39,20,59
O000091701,1,109,79,188
O000091702,1,51,30,81
O000091702,2,24,24,48
O000091703,1,89,88,177
O000091704,1,132,64,196
O000091705,1,71,28,99
O000091706,1,42,30,72
O000091707,1,164,105,269
O000091708,1,31,23,54
O000091708,2,42,19,61
O000091708,3,37,25,62
O000091709,1,27,29,56
O000091709,2,35,14,49
O000091709,3,23,25,48
O000091710,1,107,59,166
O000091711,1,44,18,62
O000091712,1,40,19,59
O000091712,2,37,16,53
O000091713,1,31,18,49
O000091713,2,62,28,90
O000091714,1,112,81,193
O000091715,1,73,45,118
O000091716,1,209,142,351
O000091717,1,109,46,155
O000091717,2,21,24,45
O000091718,1,35,20,55
O000091718,2,22,16,38
O000091719,1,43,17,60
O000091719,2,28,13,41
O000091720,1,170,71,241
O000091721,1,34,25,59
O000091722,1,19,20,39
O000091722,2,28,30,58
O000091722,3,19,19,38
O000091723,1,55,44,99
O000091724,1,25,25,50
O000091724,2,25,25,50
O000091725,1,89,39,128
O000091725,2,19,22,41
O000091725,3,26,28,54
O000091726,1,38,16,54
O000091726,2,40,26,66
O000091727,1,22,12,34
O000091727,2,44,13,57
O000091728,1,41,14,55
O000091729,1,52,42,94
O000091730,1,38,26,64
O000091731,1,79,61,140
O000091732,1,63,66,129
O000091733,1,42,19,61
O000091733,2,20,26,46
O000091733,3,33,28,61
O000091734,1,134,72,206
O000091735,1,35,26,61
O000091735,2,34,19,53
O000091735,3,24,16,40
O000091736,1,19,16,35
O000091736,2,44,27,71
O000091736,3,37,15,52
O000091737,1,101,55,156
O000091738,1,29,24,53
O000091738,2,31,15,46
O000091739,1,88,46,134
O000091739,2,32,20,52
O000091739,3,19,21,40
O000091740,1,30,27,57
O000091740,2,29,15,44
O000091741,1,27,23,50
O000091741,2,47,46,93
O000091742,1,34,18,52
O000091742,2,25,22,47
O000091743,1,39,51,90
O000091744,1,45,41,86
O000091744,2,30,20,50
O000091745,1,26,28,54
O000091745,2,66,32,98
O000091746,1,21,14,35
O000091746,2,25,14,39
O000091747,1,30,17,47
O000091747,2,22,25,47
O000091748,1,75,48,123
O000091748,2,40,20,60
O000091748,3,18,19,37
O000091749,1,26,17,43
O000091749,2,19,28,47
O000091749,3,31,12,43
O000091750,1,41,19,60
O000091750,2,28,27,55
O000091751,1,109,90,199
O000091752,1,59,58,117
O000091752,2,32,17,49
O000091753,1,129,109,238
O000091753,2,30,20,50
O000091753,3,26,27,53
O000091754,1,20,27,47
O000091755,1,20,19,39
O000091756,1,61,42,103
O000091756,2,31,28,59
O000091757,1,64,37,101
O000091758,1,35,20,55
O000091758,2,33,29,62
O000091759,1,37,28,65
O000091759,2,29,16,45
O000091759,3,45,17,62
O000091760,1,39,27,66
O000091760,2,23,22,45
O000091760,3,34,24,58
O000091761,1,39,27,66
O000091761,2,25,21,46
O000091762,1,29,18,47
O000091762,2,22,15,37
O000091763,1,24,24,48
O000091763,2,33,21,54
O000091764,1,147,83,230
O000091765,1,33,19,52
O000091765,2,18,19,37
O000091766,1,33,20,53
O000091766,2,30,22,52
O000091766,3,31,22,53
O000091767,1,19,28,47
O000091767,2,85,71,156
O000091768,1,39,56,95
O000091769,1,60,47,107
O000091769,2,19,18,37
O000091769,3,41,12,53
O000091770,1,62,81,143
O000091771,1,38,26,64
O000091771,2,32,18,50
O000091772,1,75,42,117
O000091773,1,39,14,53
O000091773,2,27,15,42
O000091774,1,23,15,38
O000091774,2,19,24,43
O000091774,3,44,19,63
O000091775,1,27,16,43
O000091775,2,43,22,65
O000091775,3,35,18,53
O000091776,1,64,44,108
O000091777,1,29,25,54
O000091778,1,40,15,55
O000091779,1,89,45,134
O000091780,1,31,13,44
O000091780,2,41,21,62
O000091781,1,90,67,157
O000091782,1,22,30,52
O000091782,2,23,26,49
O000091783,1,33,20,53
O000091784,1,22,29,51
O000091784,2,34,14,48
O000091784,3,25,18,43
O000091785,1,18,20,38
O000091785,2,75,43,118
O000091785,3,40,16,56
O000091786,1,44,29,73
O000091786,2,28,25,53
O000091786,3,21,19,40
O000091787,1,29,14,43
O000091787,2,40,18,58
O000091787,3,44,15,59
O000091788,1,22,15,37
O000091788,2,28,22,50
O000091788,3,29,24,53
O000091789,1,37,27,64
O000091789,2,41,20,61
O000091789,3,33,22,55
O000091790,1,31,15,46
O000091791,1,52,25,77
O000091791,2,21,30,51
O000091792,1,24,13,37
O000091792,2,40,19,59
O000091792,3,40,15,55
O000091793,1,27,26,53
O000091793,2,21,29,50
O000091793,3,42,13,55
O000091794,1,78,37,115
O000091795,1,44,21,65
O000091795,2,27,14,41
O000091795,3,42,16,58
O000091796,1,44,56,100
O000091797,1,30,29,59
O000091798,1,34,30,64
O000091798,2,29,16,45
O000091798,3,36,22,58
O000091799,1,43,23,66
O000091799,2,31,22,53
O000091799,3,34,25,59
O000091800,1,23,13,36
O000091801,1,29,28,57
O000091801,2,55,50,105
O000091802,1,83,29,112
O000091802,2,20,20,40
O000091802,3,23,14,37
O000091803,1,126,52,178
O000091804,1,145,76,221
O000091805,1,32,13,45
O000091805,2,44,29,73
O000091805,3,38,29,67
O000091806,1,38,19,57
O000091806,2,25,26,51
O000091806,3,23,12,35
O000091807,1,106,74,180
O000091807,2,35,29,64
O000091808,1,34,18,52
O000091808,2,34,14,48
O000091808,3,20,23,43
O000091809,1,26,25,51
O000091809,2,22,29,51
O000091810,1,22,13,35
O000091810,2,44,29,73
O000091811,1,31,27,58
O000091811,2,27,23,50
O000091812,1,35,13,48
O000091812,2,29,14,43
O000091813,1,21,12,33
O000091813,2,19,24,43
O000091813,3,42,23,65
O000091814,1,23,21,44
O000091815,1,37,28,65
O000091815,2,39,13,52
O000091815,3,24,14,38
O000091816,1,29,13,42
O000091816,2,38,17,55
O000091816,3,43,25,68
O000091817,1,26,14,40
O000091817,2,50,36,86
O000091818,1,38,29,67
O000091819,1,41,27,68
O000091819,2,42,15,57
O000091819,3,21,23,44
O000091820,1,34,29,63
O000091820,2,23,24,47
O000091821,1,21,25,46
O000091821,2,88,34,122
O000091822,1,83,99,182
O000091822,2,32,13,45
O000091822,3,37,17,54
O000091823,1,37,46,83
O000091824,1,27,22,49
O000091825,1,33,29,62
O000091825,2,22,21,43
O000091825,3,32,25,57
O000091826,1,50,43,93
O000091827,1,31,12,43
O000091827,2,25,14,39
O000091828,1,41,20,61
O000091828,2,37,25,62
O000091828,3,44,24,68
O000091829,1,45,18,63
O000091829,2,40,19,59
O000091829,3,21,26,47
O000091830,1,37,19,56
O000091830,2,30,29,59
O000091830,3,36,28,64
O000091831,1,34,13,47
O000091832,1,40,25,65
O000091832,2,38,29,67
O000091833,1,35,27,62
O000091834,1,45,22,67
O000091834,2,19,18,37
O000091834,3,44,30,74
O000091835,1,45,28,73
O000091835,2,41,22,63
O000091835,3,23,24,47
O000091836,1,23,17,40
O000091836,2,24,20,44
O000091836,3,36,20,56
O000091837,1,39,19,58
O000091838,1,22,23,45
O000091838,2,38,27,65
O000091838,3,41,23,64
O000091839,1,38,19,57
O000091839,2,38,20,58
O000091840,1,30,28,58
O000091840,2,21,14,35
O000091840,3,37,29,66
O000091841,1,22,17,39
O000091841,2,27,21,48
O000091841,3,41,15,56
O000091842,1,72,45,117
O000091843,1,101,87,188
O000091844,1,42,43,85
O000091844,2,31,13,44
O000091844,3,27,22,49
O000091845,1,21,30,51
O000091845,2,25,17,42
O000091845,3,37,19,56
O000091846,1,66,88,154
O000091847,1,44,17,61
O000091847,2,31,14,45
O000091848,1,28,28,56
O000091849,1,21,13,34
O000091849,2,29,24,53
O000091849,3,25,12,37
O000091850,1,36,46,82
O000091851,1,37,28,65
O000091851,2,22,17,39
O000091851,3,43,20,63
O000091852,1,36,30,66
O000091853,1,19,15,34
O000091853,2,37,13,50
O000091854,1,23,28,51
O000091854,2,34,25,59
O000091855,1,30,28,58
O000091855,2,24,22,46
O000091856,1,28,14,42
O000091856,2,42,13,55
O000091857,1,21,25,46
O000091857,2,26,24,50
O000091857,3,25,22,47
O000091858,1,29,28,57
O000091858,2,44,29,73
O000091858,3,39,17,56
O000091859,1,36,18,54
O000091859,2,28,14,42
O000091859,3,44,29,73
O000091860,1,30,27,57
O000091860,2,42,16,58
O000091861,1,26,26,52
O000091861,2,41,16,57
O000091862,1,28,24,52
O000091863,1,110,105,215
O000091863,2,84,39,123
O000091864,1,28,17,45
O000091864,2,39,17,56
O000091865,1,23,21,44
O000091865,2,21,21,42
O000091865,3,39,24,63
O000091866,1,134,59,193
O000091867,1,87,40,127
O000091868,1,175,72,247
O000091869,1,22,17,39
O000091869,2,38,17,55
O000091869,3,34,29,63
O000091870,1,27,13,40
O000091870,2,24,21,45
O000091870,3,28,30,58
O000091871,1,29,29,58
O000091871,2,20,18,38
O000091872,1,36,18,54
O000091872,2,25,21,46
O000091872,3,32,15,47
O000091873,1,147,99,246
O000091874,1,19,22,41
O000091875,1,30,16,46
O000091875,2,20,18,38
O000091875,3,33,22,55
O000091876,1,61,32,93
O000091876,2,28,20,48
O000091876,3,26,22,48
O000091877,1,34,26,60
O000091877,2,33,19,52
O000091878,1,30,16,46
O000091878,2,42,19,61
O000091878,3,25,26,51
O000091879,1,38,22,60
O000091879,2,40,29,69
O000091880,1,40,14,54
O000091880,2,23,13,36
O000091880,3,35,16,51
O000091881,1,82,58,140
O000091881,2,35,28,63
O000091882,1,58,52,110
O000091883,1,39,20,59
O000091884,1,22,30,52
O000091885,1,34,25,59
O000091885,2,38,28,66
O000091886,1,71,43,114
O000091887,1,88,83,171
O000091888,1,44,25,69
O000091889,1,127,86,213
O000091889,2,42,21,63
O000091890,1,20,20,40
O000091890,2,34,19,53
O000091891,1,84,56,140
O000091892,1,38,38,76
O000091892,2,43,18,61
O000091893,1,20,27,47
O000091893,2,45,50,95
O000091894,1,26,22,48
O000091894,2,26,12,38
O000091894,3,35,20,55
O000091895,1,164,57,221
O000091895,2,29,12,41
O000091895,3,23,20,43
O000091896,1,55,60,115
O000091897,1,24,14,38
O000091897,2,21,15,36
O000091898,1,44,27,71
O000091898,2,35,22,57
O000091899,1,19,13,32
O000091899,2,21,16,37
O000091900,1,20,28,48
O000091900,2,29,12,41
O000091901,1,79,48,127
O000091901,2,43,14,57
O000091901,3,25,28,53
O000091902,1,68,41,109
